combine w/,team table,,,,OLDentryid,entryid,Year,orgid,Class,Team,Place,buggyid,Prelim,Reroll,Final,Fin Reroll,DQ,Note,PreDriver,PreH1,PreH2,PreH3,PreH4,PreH5,RRDriver,RRH1,RRH2,RRH3,RRH4,RRH5,FinDriver,FinH1,FinH2,FinH3,FinH4,FinH5,FinRRDriver,FinRRH1,FinRRH2,FinRRH3,FinRRH4,FinRRH5
,,,,,1344,1997.KDR.MB,1997,KDR,M,B,24,palooka,154.32,0,0,0,0,,1839,1840,1841,1842,1557,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1490,1997.KDR.WA,1997,KDR,W,A,11,0,185.98,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1341,1997.KS.MA,1997,KS,M,A,17,0,148.83,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1342,1997.KS.MB,1997,KS,M,B,28,0,161.93,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,419,1997.PIO.MA,1997,PIO,M,A,8,hyperion,138.95,0,0,0,0,,1280,1290,1306,1286,1292,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,420,1997.PIO.MB,1997,PIO,M,B,19,tsunami,151.15,0,0,0,0,,1313,1314,1315,1316,1317,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,418,1997.PIO.WA,1997,PIO,W,A,7,helios,182.96,0,0,0,0,,1308,1309,1310,1311,1312,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,139,1997.PKA.MA,1997,PKA,M,A,3,revelation,134.2,0,0,0,0,,283,330,329,335,331,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,141,1997.PKA.MB,1997,PKA,M,B,6,maddog,136.79,0,0,0,0,,341,327,318,310,328,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,140,1997.PKA.MC,1997,PKA,M,C,16,desperado,147.36,0,0,0,0,,336,313,337,338,339,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,142,1997.PKA.WA,1997,PKA,W,A,2,maddog,164.79,0,0,0,0,,341,343,344,345,346,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,143,1997.PKA.WB,1997,PKA,W,B,12,desperado,189.07,0,0,0,0,,336,348,349,350,351,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1553,1997.PKT.MC,1997,PKT,M,C,0,0,149.21,0,0,0,Loss of Mass,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1345,1997.PKT.MA,1997,PKT,M,A,4,0,134.48,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1346,1997.PKT.MB,1997,PKT,M,B,14,0,145.02,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1494,1997.PKT.WA,1997,PKT,W,A,16,0,200.03,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1348,1997.SDC.MA,1997,SDC,M,A,9,rage,139.82,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1349,1997.SDC.MB,1997,SDC,M,B,18,sambvca,150.4,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1350,1997.SDC.MC,1997,SDC,M,C,31,akula,173.7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1554,1997.SDC.MD,1997,SDC,M,D,0,escargot,0,0,0,0,DNS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1466,1997.SDC.WA,1997,SDC,W,A,6,rage,179.81,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1491,1997.SDC.WB,1997,SDC,W,B,13,sambvca,189.08,0,0,0,0,,0,0,0,0,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1492,1997.SDC.WC,1997,SDC,W,C,14,escargot,194.07,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1351,1997.SN.MA,1997,SN,M,A,7,0,137.16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1352,1997.SN.MB,1997,SN,M,B,13,0,144.83,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1353,1997.SN.MC,1997,SN,M,C,25,0,155.45,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1472,1997.SN.WA,1997,SN,W,A,3,0,167.42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1488,1997.SN.WB,1997,SN,W,B,9,0,184.62,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,454,1997.SPI.MA,1997,SPI,M,A,1,haraka,131.88,0,0,0,0,,1401,1402,1403,1404,1405,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1356,1997.SPI.MB,1997,SPI,M,B,5,0,135.19,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1357,1997.SPI.MC,1997,SPI,M,C,11,0,144.1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1358,1997.SPI.MD,1997,SPI,M,D,21,0,152.57,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,460,1997.SPI.WA,1997,SPI,W,A,1,demani,157.78,0,0,0,0,,1399,1414,1419,1420,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1482,1997.SPI.WB,1997,SPI,W,B,4,0,173.96,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1489,1997.SPI.WC,1997,SPI,W,C,10,0,185.91,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1354,1997.STG.MA,1997,STG,M,A,22,0,153.02,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1355,1997.STG.MB,1997,STG,M,B,23,0,154.05,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1487,1997.STG.WA,1997,STG,W,A,8,0,183.42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1495,1997.STG.WB,1997,STG,W,B,17,0,201.3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1347,1998.BTP.MA,1998,BTP,M,A,13,0,141.6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1359,1998.BTP.MB,1998,BTP,M,B,15,0,143.98,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1539,1998.BTP.WA,1998,BTP,W,A,2,0,175.44,0,165.85,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1361,1998.CIA.MB,1998,CIA,M,B,22,0,152.57,0,0,0,0,,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1360,1998.CIA.MA,1998,CIA,M,A,25,0,154.48,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,349,1998.FRI.MA,1998,FRI,M,A,14,barrier2,143.18,0,0,0,0,,1095,1088,1096,1087,1086,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,350,1998.FRI.MB,1998,FRI,M,B,23,brooklyn,153.39,0,0,0,0,,1080,1097,0,1098,1099,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,351,1998.FRI.MC,1998,FRI,M,C,28,junior,157.86,0,0,0,0,,1101,0,1091,1102,1093,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,352,1998.FRI.WA,1998,FRI,W,A,7,barrier2,176.5,0,0,0,0,,1104,1105,1106,1107,1108,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1363,1998.KDR.MA,1998,KDR,M,A,16,pumpkinking,144.75,0,0,0,0,,1839,1835,1840,1836,1844,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1364,1998.KDR.MB,1998,KDR,M,B,26,palooka,154.52,0,0,0,0,,1846,1847,1841,1557,1848,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1362,1998.KS.MA,1998,KS,M,A,20,0,151.52,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,423,1998.PIO.MB,1998,PIO,M,B,0,hyperion,147.04,0,0,0,Drops,,1326,1315,1327,1328,1329,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,422,1998.PIO.MA,1998,PIO,M,A,10,scorpion98,138.22,0,0,0,Pacer,time?,1308,1322,1323,1318,1324,1325,0,0,0,0,0,0,1308,1322,1323,1318,1324,1325,0,0,0,0,0,0
,,,,,421,1998.PIO.WA,1998,PIO,W,A,5,helios,169.81,0,176.88,0,0,,1319,1320,1312,1311,1321,1309,0,0,0,0,0,0,1319,1320,1312,1311,1321,1309,0,0,0,0,0,0
,,,,,144,1998.PKA.MA,1998,PKA,M,A,2,phantom,129.77,0,130.46,0,0,,336,330,353,296,354,331,0,0,0,0,0,0,336,330,353,296,354,331,0,0,0,0,0,0
,,,,,145,1998.PKA.MB,1998,PKA,M,B,6,maddog,134.24,0,136.96,0,0,,341,328,327,310,355,356,0,0,0,0,0,0,341,328,327,310,355,356,0,0,0,0,0,0
,,,,,146,1998.PKA.MC,1998,PKA,M,C,18,revelation,148.59,0,0,0,0,,357,358,338,359,340,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,148,1998.PKA.WA,1998,PKA,W,A,1,maddog,162.63,0,163.28,0,0,,341,366,332,367,345,351,0,0,0,0,0,0,341,366,332,367,345,351,0,0,0,0,0,0
,,,,,147,1998.PKA.WB,1998,PKA,W,B,4,revelation,175.91,0,176.86,0,0,,357,361,362,363,364,365,0,0,0,0,0,0,357,361,362,363,364,365,0,0,0,0,0,0
,,,,,1365,1998.PKT.MA,1998,PKT,M,A,3,0,131.6,0,132.53,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1366,1998.PKT.MB,1998,PKT,M,B,8,0,139.74,0,140.98,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1367,1998.PKT.MC,1998,PKT,M,C,17,0,146.96,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1368,1998.SAE.MA,1998,SAE,M,A,9,0,140.54,0,143.69,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1369,1998.SDC.MA,1998,SDC,M,A,7,sambvca,138.59,0,139.88,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1370,1998.SDC.MB,1998,SDC,M,B,11,rage,141.02,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1371,1998.SDC.MC,1998,SDC,M,C,21,escargot,152.33,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1518,1998.SDC.WA,1998,SDC,W,A,3,sambvca,168.7,0,173.82,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1541,1998.SDC.WB,1998,SDC,W,B,8,rage,183.93,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1540,1998.SDC.WC,1998,SDC,W,C,10,escargot,193.76,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1563,1998.SN.MB,1998,SN,M,B,0,0,148.54,0,0,0,Drops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1372,1998.SN.MA,1998,SN,M,A,5,0,138.8,0,136.76,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1373,1998.SN.MC,1998,SN,M,C,24,0,153.68,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1558,1998.SN.WA,1998,SN,W,A,6,0,168.29,0,0,0,Spin,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1559,1998.SN.WB,1998,SN,W,B,9,0,187,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,455,1998.SPI.MA,1998,SPI,M,A,1,haraka,128.25,0,129.45,0,0,,1401,0,1407,0,1405,1406,0,0,0,0,0,0,1401,0,1407,0,1405,1406,0,0,0,0,0,0
,,,,,1375,1998.SPI.MB,1998,SPI,M,B,4,0,134.52,0,135.48,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1376,1998.SPI.MC,1998,SPI,M,C,12,0,141.04,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,461,1998.SPI.WA,1998,SPI,W,A,0,0,161,0,0,0,Transition,,2074,1419,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1542,1998.SPI.WB,1998,SPI,W,B,0,0,0,0,0,0,DNS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1562,1998.STG.MA,1998,STG,M,A,19,0,150.09,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1374,1998.STG.MB,1998,STG,M,B,27,0,156.67,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1560,1998.STG.WA,1998,STG,W,A,11,0,199.64,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,477,1999.BTP.MB,1999,BTP,M,B,0,0,150.19,0,0,0,Pacer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,483,1999.BTP.MA,1999,BTP,M,A,0,0,144.7,0,0,0,Drops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,475,1999.BTP.MC,1999,BTP,M,C,20,0,162.34,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,625,1999.BTP.WA,1999,BTP,W,A,7,0,177.71,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,480,1999.CIA.MB,1999,CIA,M,B,0,0,159.4,0,0,0,Illegal Substitution,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,473,1999.CIA.MA,1999,CIA,M,A,17,0,155.15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,629,1999.CIA.WA,1999,CIA,W,A,12,0,189.53,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1561,1999.DTD.MA,1999,DTD,M,A,0,0,0,0,0,0,DNS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,354,1999.FRI.MB,1999,FRI,M,B,0,barrier2,148.73,0,0,0,Pushbar,,1095,1097,1115,1116,1100,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,353,1999.FRI.MA,1999,FRI,M,A,0,bachi,0,0,0,0,DNF,,1104,1110,1111,1112,1113,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,356,1999.FRI.MD,1999,FRI,M,D,15,junior,154.21,0,0,0,0,,1101,1122,1123,1098,1124,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,355,1999.FRI.MC,1999,FRI,M,C,19,scimitar,161.49,0,0,0,0,,1117,1118,1102,1119,1120,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,357,1999.FRI.WA,1999,FRI,W,A,4,bachi,171.68,0,0,0,0,,1104,1105,1126,1108,1127,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,630,1999.FRI.WB,1999,FRI,W,B,13,0,192.34,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,464,1999.KDR.MA,1999,KDR,M,A,6,pumpkinking,143.22,0,0,0,0,,1839,1844,1835,1836,1845,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,474,1999.KDR.MB,1999,KDR,M,B,18,palooka,155.67,0,0,0,0,,1846,547,1843,1849,1850,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,626,1999.KDR.WA,1999,KDR,W,A,8,palooka,179.01,0,0,0,0,,2101,2185,2167,2116,2197,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,427,1999.PIO.MC,1999,PIO,M,C,0,helios,0,0,0,0,DNS,,1335,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,425,1999.PIO.MA,1999,PIO,M,A,5,scorpion98,141.42,0,0,0,0,,1308,1324,1330,1286,1331,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,426,1999.PIO.MB,1999,PIO,M,B,12,hyperion,149.76,0,0,0,0,,1333,1315,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,424,1999.PIO.WA,1999,PIO,W,A,10,scorpion98,183.01,0,0,0,0,,1308,1321,1312,1311,1309,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,149,1999.PKA.MC,1999,PKA,M,C,0,maddog,140.5,0,0,0,Interference,,368,358,369,342,370,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,150,1999.PKA.MA,1999,PKA,M,A,1,phantom,129.72,0,0,0,0,,336,353,372,354,373,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,151,1999.PKA.MB,1999,PKA,M,B,3,revelation,134.79,0,0,0,0,,374,329,328,359,356,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,153,1999.PKA.WA,1999,PKA,W,A,1,maddog,165.92,0,0,0,0,,368,361,345,379,380,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,152,1999.PKA.WB,1999,PKA,W,B,5,revelation,172.23,0,0,0,0,,374,376,377,363,364,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,479,1999.PKT.MD,1999,PKT,M,D,0,0,159.05,0,0,0,Illegal Substitution,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,476,1999.PKT.MA,1999,PKT,M,A,0,0,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,481,1999.PKT.MC,1999,PKT,M,C,0,0,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,467,1999.PKT.MB,1999,PKT,M,B,9,0,147.03,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,469,1999.SAE.MA,1999,SAE,M,A,11,0,148.53,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,470,1999.SAE.MB,1999,SAE,M,B,13,0,152.23,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,463,1999.SDC.MA,1999,SDC,M,A,4,rage,138.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,468,1999.SDC.MB,1999,SDC,M,B,10,sambvca,148.04,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,471,1999.SDC.MC,1999,SDC,M,C,14,escargot,153.34,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,623,1999.SDC.WA,1999,SDC,W,A,3,rage,169.13,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,632,1999.SDC.WB,1999,SDC,W,B,0,sambvca,182.13,0,0,0,Drops,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,631,1999.SDC.WC,1999,SDC,W,C,14,escargot,201.15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,482,1999.SN.MA,1999,SN,M,A,0,0,140.05,0,0,0,Interference,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,466,1999.SN.MB,1999,SN,M,B,8,0,146.86,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,472,1999.SN.MC,1999,SN,M,C,16,0,154.84,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,624,1999.SN.WA,1999,SN,W,A,6,0,172.76,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,628,1999.SN.WB,1999,SN,W,B,11,0,186.45,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,478,1999.SPI.MC,1999,SPI,M,C,0,0,0,0,0,0,DNF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,462,1999.SPI.MA,1999,SPI,M,A,2,haraka,130.99,0,0,0,0,,2074,0,0,0,1405,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,465,1999.SPI.MB,1999,SPI,M,B,7,0,144.26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,622,1999.SPI.WA,1999,SPI,W,A,2,0,167.03,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,627,1999.SPI.WB,1999,SPI,W,B,9,0,181.28,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1565,1999.STG.MA,1999,STG,M,A,0,0,0,0,0,0,DNS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,1566,1999.STG.MB,1999,STG,M,B,0,0,0,0,0,0,DNS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,486,2000.BTP.MA,2000,BTP,M,A,8,0,139.31,0,139.62,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,498,2000.BTP.MB,2000,BTP,M,B,23,0,156.38,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,501,2000.BTP.MC,2000,BTP,M,C,27,0,165.26,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,640,2000.BTP.WA,2000,BTP,W,A,11,0,186.13,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,492,2000.CIA.MA,2000,CIA,M,A,16,mirage00,145.7,0,0,0,0,,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,494,2000.CIA.MB,2000,CIA,M,B,18,stealth,150.4,0,0,0,0,,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,502,2000.CIA.MC,2000,CIA,M,C,28,conquest,167.55,0,0,0,0,,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,635,2000.CIA.WA,2000,CIA,W,A,5,mirage00,165.78,0,163.77,0,0,,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,641,2000.CIA.WB,2000,CIA,W,B,12,stealth,197.16,0,0,0,0,,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,493,2000.DTD.MA,2000,DTD,M,A,17,coolrunnings,147.35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,358,2000.FRI.MA,2000,FRI,M,A,2,bachi,131.08,0,131.65,0,0,,1104,1110,1111,1112,1124,1114,0,0,0,0,0,0,1104,1110,1111,1112,1124,1114,0,0,0,0,0,0
